Labels,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
surprise,12777055.0,8828889.0,7446562.0,6044844.0,113060749.0,7314039.0,199473908.0,1317514865.0,542358780.0,724585865.0,2592701167.0,2597043674.0,2419673646.0,2567662487.0,1099387024.0,1113425875.0,2060866494.0,2565000859.0,2458725814.0,2495876924.0,2577899580.0,46433317.0,46128462.0,41434741.0,42502585.0,55124281.0,74259504.0,88753296.0,82696678.0,71637835.0,46298539.0,1940150495.0,1149469985.0,129500083.0,270970987.0,551269264.0,949503801.0,2176465393.0,2598535082.0,2599358341.0,2586957434.0,2598027843.0,1894121704.0,1881109721.0,2559935224.0,2374968121.0,2600001038.0,2589839871.0,2600499781.0,551269264.0,949503801.0,2176465393.0,2598535082.0,2599358341.0,2586957434.0,2598027843.0,82696678.0,71637835.0,46298539.0,1940150495.0,1149469985.0,129500083.0,270970987.0,46433317.0,46128462.0,41434741.0,42502585.0,55124281.0,74259504.0,88753296.0,1099387024.0,1113425875.0,2060866494.0,2565000859.0,2458725814.0,2495876924.0,2577899580.0,1317514865.0,542358780.0,724585865.0,2592701167.0,2597043674.0,2419673646.0,2567662487.0,646717.0,541679.0,484534.0,447246.0,1089653.0,438377.0,1470134.0,6625299.0,4128130.0,4948523.0,10178799.0,10190154.0,9719792.0,10116719.0,5979964.0,6087335.0,8659876.0,10102111.0,9823984.0,9918686.0,10134924.0,1232021.0,1229936.0,1165023.0,1173593.0,1328823.0,1538776.0,1682450.0,1652710.0,1548929.0,1247157.0,8351447.0,6217673.0,2068779.0,2967989.0,4288566.0,5631803.0,8997981.0,10193342.0,10195841.0,10162878.0,10193009.0,8195178.0,8163759.0,10085334.0,9591185.0,10197006.0,10168511.0,10198511.0,4288566.0,5631803.0,8997981.0,10193342.0,10195841.0,10162878.0,10193009.0,1652710.0,1548929.0,1247157.0,8351447.0,6217673.0,2068779.0,2967989.0,1232021.0,1229936.0,1165023.0,1173593.0,1328823.0,1538776.0,1682450.0,5979964.0,6087335.0,8659876.0,10102111.0,9823984.0,9918686.0,10134924.0,6625299.0,4128130.0,4948523.0,10178799.0,10190154.0,9719792.0,10116719.0
surprise,3250616.0,2212714.0,1937029.0,1516792.0,56720041.0,2142340.0,123851878.0,345278593.0,214126203.0,194227502.0,2374867389.0,2432283855.0,2037636522.0,2406796154.0,281192225.0,322797509.0,1084552169.0,2218532015.0,2065501588.0,2091296217.0,2245134752.0,11902243.0,12110492.0,11486742.0,12320948.0,15838099.0,20843787.0,24563037.0,20893822.0,18221598.0,15188750.0,744751627.0,287160440.0,41228990.0,84781114.0,142422286.0,349253788.0,1131508243.0,2403951163.0,2444939464.0,2326102178.0,2453149807.0,780552459.0,757216720.0,2162185936.0,1779137587.0,2408076846.0,2292779805.0,2433140946.0,142422286.0,349253788.0,1131508243.0,2403951163.0,2444939464.0,2326102178.0,2453149807.0,20893822.0,18221598.0,15188750.0,744751627.0,287160440.0,41228990.0,84781114.0,11902243.0,12110492.0,11486742.0,12320948.0,15838099.0,20843787.0,24563037.0,281192225.0,322797509.0,1084552169.0,2218532015.0,2065501588.0,2091296217.0,2245134752.0,345278593.0,214126203.0,194227502.0,2374867389.0,2432283855.0,2037636522.0,2406796154.0,290196.0,242744.0,219357.0,201044.0,754165.0,207454.0,1124814.0,3017997.0,2341475.0,2330558.0,9426255.0,9593059.0,8531178.0,9534212.0,2690173.0,2929027.0,5572947.0,8887987.0,8427542.0,8494303.0,8978834.0,555675.0,563428.0,549778.0,566506.0,637097.0,727241.0,788725.0,742138.0,703780.0,646962.0,4603301.0,2821744.0,1091154.0,1576322.0,1952340.0,3057960.0,5776207.0,9509621.0,9633492.0,9289618.0,9664729.0,4577103.0,4507734.0,8680686.0,7621475.0,9502188.0,9106391.0,9585930.0,1952340.0,3057960.0,5776207.0,9509621.0,9633492.0,9289618.0,9664729.0,742138.0,703780.0,646962.0,4603301.0,2821744.0,1091154.0,1576322.0,555675.0,563428.0,549778.0,566506.0,637097.0,727241.0,788725.0,2690173.0,2929027.0,5572947.0,8887987.0,8427542.0,8494303.0,8978834.0,3017997.0,2341475.0,2330558.0,9426255.0,9593059.0,8531178.0,9534212.0
surprise,10002125.0,6931039.0,5725716.0,4726786.0,71458464.0,5172442.0,137541814.0,1042258162.0,393033840.0,545121423.0,2557886061.0,2584948809.0,2338609055.0,2560961796.0,859926578.0,853553211.0,1865141000.0,2475168091.0,2347642993.0,2382989359.0,2501312391.0,36222391.0,35615662.0,31199207.0,31193513.0,40186351.0,54577804.0,65687284.0,64895721.0,55886970.0,34674215.0,1653118342.0,899728829.0,89658334.0,178445360.0,431504497.0,725261812.0,1973905819.0,2581045547.0,2592360246.0,2532654007.0,2588517306.0,1684911509.0,1668528613.0,2454576780.0,2237931068.0,2597896112.0,2528332568.0,2600292742.0,431504497.0,725261812.0,1973905819.0,2581045547.0,2592360246.0,2532654007.0,2588517306.0,64895721.0,55886970.0,34674215.0,1653118342.0,899728829.0,89658334.0,178445360.0,36222391.0,35615662.0,31199207.0,31193513.0,40186351.0,54577804.0,65687284.0,859926578.0,853553211.0,1865141000.0,2475168091.0,2347642993.0,2382989359.0,2501312391.0,1042258162.0,393033840.0,545121423.0,2557886061.0,2584948809.0,2338609055.0,2560961796.0,555401.0,464903.0,414924.0,384014.0,870902.0,370610.0,1204976.0,5714244.0,3441330.0,4175287.0,10086195.0,10158315.0,9498841.0,10098456.0,5137840.0,5176369.0,8021658.0,9823451.0,9458691.0,9552689.0,9903603.0,1055999.0,1048668.0,981661.0,977545.0,1102835.0,1281056.0,1405156.0,1419433.0,1325352.0,1050107.0,7474690.0,5338275.0,1710172.0,2420778.0,3675661.0,4780890.0,8339773.0,10147977.0,10178216.0,10012567.0,10168052.0,7497825.0,7453459.0,9745972.0,9116326.0,10191756.0,9992102.0,10198384.0,3675661.0,4780890.0,8339773.0,10147977.0,10178216.0,10012567.0,10168052.0,1419433.0,1325352.0,1050107.0,7474690.0,5338275.0,1710172.0,2420778.0,1055999.0,1048668.0,981661.0,977545.0,1102835.0,1281056.0,1405156.0,5137840.0,5176369.0,8021658.0,9823451.0,9458691.0,9552689.0,9903603.0,5714244.0,3441330.0,4175287.0,10086195.0,10158315.0,9498841.0,10098456.0
surprise,5896276.0,4072992.0,3475263.0,2802777.0,72574899.0,3590398.0,144101006.0,626597882.0,271089668.0,340283979.0,2577460582.0,2592773843.0,2292639270.0,2561190128.0,506544354.0,522284904.0,1544917976.0,2500673209.0,2362314000.0,2399781743.0,2530944215.0,21396627.0,21220796.0,19039236.0,19561436.0,25335916.0,34129425.0,40791564.0,38115521.0,32994824.0,21532205.0,1120001828.0,535463217.0,62127457.0,132586865.0,254799367.0,472375273.0,1659003678.0,2593192056.0,2597340889.0,2562149413.0,2595755554.0,1207658690.0,1179121951.0,2481253964.0,2190775922.0,2597142415.0,2568116428.0,2599839469.0,254799367.0,472375273.0,1659003678.0,2593192056.0,2597340889.0,2562149413.0,2595755554.0,38115521.0,32994824.0,21532205.0,1120001828.0,535463217.0,62127457.0,132586865.0,21396627.0,21220796.0,19039236.0,19561436.0,25335916.0,34129425.0,40791564.0,506544354.0,522284904.0,1544917976.0,2500673209.0,2362314000.0,2399781743.0,2530944215.0,626597882.0,271089668.0,340283979.0,2577460582.0,2592773843.0,2292639270.0,2561190128.0,419042.0,350832.0,314097.0,289835.0,874919.0,288152.0,1259300.0,4345490.0,2761794.0,3245135.0,10139864.0,10179409.0,9401990.0,10100228.0,3873628.0,3974642.0,7203352.0,9919271.0,9531498.0,9631519.0,10004671.0,798159.0,796134.0,754120.0,760370.0,859930.0,995659.0,1088756.0,1070531.0,1002690.0,813235.0,6043964.0,4042479.0,1395767.0,2037355.0,2781153.0,3758487.0,7572100.0,10179594.0,10190875.0,10096443.0,10187288.0,6238848.0,6159367.0,9859804.0,9057838.0,10189853.0,10103400.0,10197221.0,2781153.0,3758487.0,7572100.0,10179594.0,10190875.0,10096443.0,10187288.0,1070531.0,1002690.0,813235.0,6043964.0,4042479.0,1395767.0,2037355.0,798159.0,796134.0,754120.0,760370.0,859930.0,995659.0,1088756.0,3873628.0,3974642.0,7203352.0,9919271.0,9531498.0,9631519.0,10004671.0,4345490.0,2761794.0,3245135.0,10139864.0,10179409.0,9401990.0,10100228.0
surprise,9358550.0,6446229.0,5422274.0,4392257.0,89539157.0,5251362.0,170364985.0,974771537.0,449701160.0,530700761.0,2572881760.0,2590054214.0,2363098476.0,2565126925.0,805815376.0,849727274.0,1821931431.0,2506869629.0,2379600240.0,2402121998.0,2531245014.0,33970762.0,33867358.0,30669635.0,31615487.0,40680401.0,54512228.0,65024777.0,60491781.0,52228635.0,37092109.0,1589902822.0,835438551.0,97841471.0,197081667.0,406803722.0,790953776.0,1972916490.0,2591440595.0,2596957006.0,2561487210.0,2593725947.0,1594321548.0,1571016459.0,2492797694.0,2267022270.0,2600393046.0,2568845593.0,2601000000.0,406803722.0,790953776.0,1972916490.0,2591440595.0,2596957006.0,2561487210.0,2593725947.0,60491781.0,52228635.0,37092109.0,1589902822.0,835438551.0,97841471.0,197081667.0,33970762.0,33867358.0,30669635.0,31615487.0,40680401.0,54512228.0,65024777.0,805815376.0,849727274.0,1821931431.0,2506869629.0,2379600240.0,2402121998.0,2531245014.0,974771537.0,449701160.0,530700761.0,2572881760.0,2590054214.0,2363098476.0,2565126925.0,535830.0,448705.0,400770.0,370605.0,967327.0,361516.0,1350847.0,5519079.0,3677946.0,4117267.0,10126248.0,10172128.0,9567888.0,10110373.0,4955446.0,5153786.0,7940725.0,9930715.0,9572528.0,9634520.0,10001310.0,1018996.0,1018494.0,967893.0,978085.0,1101119.0,1268820.0,1385197.0,1369143.0,1281785.0,1086391.0,7376770.0,5158037.0,1776037.0,2512719.0,3568696.0,4994234.0,8390068.0,10174865.0,10189584.0,10095250.0,10181685.0,7326168.0,7266427.0,9886532.0,9242532.0,10198694.0,10107471.0,10200000.0,3568696.0,4994234.0,8390068.0,10174865.0,10189584.0,10095250.0,10181685.0,1369143.0,1281785.0,1086391.0,7376770.0,5158037.0,1776037.0,2512719.0,1018996.0,1018494.0,967893.0,978085.0,1101119.0,1268820.0,1385197.0,4955446.0,5153786.0,7940725.0,9930715.0,9572528.0,9634520.0,10001310.0,5519079.0,3677946.0,4117267.0,10126248.0,10172128.0,9567888.0,10110373.0
surprise,10130674.0,7020478.0,5848220.0,4792430.0,79921264.0,5422199.0,143566575.0,1040216232.0,406840608.0,559214870.0,2501042933.0,2546250187.0,2327395694.0,2529148028.0,871597890.0,866514146.0,1843328769.0,2405618652.0,2345175658.0,2351262329.0,2425241737.0,36763987.0,36313933.0,32113402.0,32428005.0,41926954.0,56831152.0,68231664.0,65718620.0,56759903.0,35399293.0,1580232632.0,909175682.0,95574089.0,192292126.0,436869488.0,736565080.0,1959759011.0,2521033421.0,2553137939.0,2468876739.0,2556902177.0,1614231334.0,1594434908.0,2374711985.0,2275753630.0,2519006501.0,2446444386.0,2541371980.0,436869488.0,736565080.0,1959759011.0,2521033421.0,2553137939.0,2468876739.0,2556902177.0,65718620.0,56759903.0,35399293.0,1580232632.0,909175682.0,95574089.0,192292126.0,36763987.0,36313933.0,32113402.0,32428005.0,41926954.0,56831152.0,68231664.0,871597890.0,866514146.0,1843328769.0,2405618652.0,2345175658.0,2351262329.0,2425241737.0,1040216232.0,406840608.0,559214870.0,2501042933.0,2546250187.0,2327395694.0,2529148028.0,552540.0,462918.0,414100.0,382154.0,884946.0,371449.0,1200223.0,5657100.0,3439976.0,4176418.0,9894687.0,10024657.0,9434208.0,9984810.0,5112598.0,5153658.0,7991539.0,9551008.0,9347142.0,9368351.0,9621159.0,1052157.0,1047893.0,985928.0,986749.0,1116558.0,1297084.0,1421138.0,1412660.0,1322075.0,1047459.0,7281426.0,5313286.0,1734473.0,2466936.0,3659238.0,4756474.0,8309137.0,9950567.0,10045771.0,9797775.0,10059821.0,7332316.0,7280214.0,9424643.0,9101204.0,9929465.0,9666340.0,10003640.0,3659238.0,4756474.0,8309137.0,9950567.0,10045771.0,9797775.0,10059821.0,1412660.0,1322075.0,1047459.0,7281426.0,5313286.0,1734473.0,2466936.0,1052157.0,1047893.0,985928.0,986749.0,1116558.0,1297084.0,1421138.0,5112598.0,5153658.0,7991539.0,9551008.0,9347142.0,9368351.0,9621159.0,5657100.0,3439976.0,4176418.0,9894687.0,10024657.0,9434208.0,9984810.0
surprise,10583174.0,7349888.0,6084229.0,5007410.0,76471436.0,5536734.0,137672859.0,1082923414.0,407626254.0,577893365.0,2494635988.0,2535535137.0,2331787030.0,2515498322.0,910440514.0,894166387.0,1877141892.0,2410008829.0,2352957199.0,2360142168.0,2429342363.0,38388746.0,37807496.0,33184521.0,33246346.0,42936882.0,58362314.0,70234741.0,68715628.0,59271811.0,36111216.0,1624785971.0,949885985.0,96768152.0,194830032.0,455745903.0,748146827.0,1991406680.0,2513299394.0,2541727424.0,2464966958.0,2545055294.0,1656738352.0,1637120244.0,2382339824.0,2287640956.0,2508106730.0,2447269019.0,2526059696.0,455745903.0,748146827.0,1991406680.0,2513299394.0,2541727424.0,2464966958.0,2545055294.0,68715628.0,59271811.0,36111216.0,1624785971.0,949885985.0,96768152.0,194830032.0,38388746.0,37807496.0,33184521.0,33246346.0,42936882.0,58362314.0,70234741.0,910440514.0,894166387.0,1877141892.0,2410008829.0,2352957199.0,2360142168.0,2429342363.0,1082923414.0,407626254.0,577893365.0,2494635988.0,2535535137.0,2331787030.0,2515498322.0,567054.0,475382.0,424771.0,392188.0,868774.0,379588.0,1173647.0,5796522.0,3469172.0,4263311.0,9861996.0,9982281.0,9436794.0,9936772.0,5248324.0,5263853.0,8083952.0,9559757.0,9367973.0,9391756.0,9626749.0,1079774.0,1074016.0,1007615.0,1005808.0,1137778.0,1323164.0,1451055.0,1450092.0,1355777.0,1064438.0,7407737.0,5449657.0,1755696.0,2497344.0,3752027.0,4825819.0,8394964.0,9913980.0,10002484.0,9774636.0,10017456.0,7454562.0,7403450.0,9443576.0,9137780.0,9880880.0,9658979.0,9946344.0,3752027.0,4825819.0,8394964.0,9913980.0,10002484.0,9774636.0,10017456.0,1450092.0,1355777.0,1064438.0,7407737.0,5449657.0,1755696.0,2497344.0,1079774.0,1074016.0,1007615.0,1005808.0,1137778.0,1323164.0,1451055.0,5248324.0,5263853.0,8083952.0,9559757.0,9367973.0,9391756.0,9626749.0,5796522.0,3469172.0,4263311.0,9861996.0,9982281.0,9436794.0,9936772.0
surprise,6022031.0,4158931.0,3542088.0,2859072.0,72514800.0,3626608.0,144406062.0,638068545.0,274675170.0,346309013.0,2578311575.0,2591782639.0,2288822473.0,2559866490.0,517176138.0,532034581.0,1549306794.0,2502524799.0,2358102133.0,2399747637.0,2535942018.0,21831945.0,21652976.0,19388628.0,19877697.0,25725045.0,34664981.0,41445543.0,38922909.0,33678570.0,21915327.0,1132702953.0,546104135.0,62858869.0,132883581.0,260145187.0,480608308.0,1663305164.0,2595386105.0,2598225169.0,2564997353.0,2595954759.0,1217660379.0,1189516018.0,2485235837.0,2188225545.0,2601000000.0,2579083417.0,2601000000.0,260145187.0,480608308.0,1663305164.0,2595386105.0,2598225169.0,2564997353.0,2595954759.0,38922909.0,33678570.0,21915327.0,1132702953.0,546104135.0,62858869.0,132883581.0,21831945.0,21652976.0,19388628.0,19877697.0,25725045.0,34664981.0,41445543.0,517176138.0,532034581.0,1549306794.0,2502524799.0,2358102133.0,2399747637.0,2535942018.0,638068545.0,274675170.0,346309013.0,2578311575.0,2591782639.0,2288822473.0,2559866490.0,422851.0,353787.0,316836.0,292274.0,874500.0,290250.0,1258258.0,4380357.0,2777706.0,3269087.0,10142623.0,10176721.0,9390023.0,10095688.0,3907936.0,4005519.0,7214708.0,9932753.0,9526833.0,9638899.0,10026432.0,804901.0,803022.0,759984.0,765695.0,865869.0,1002597.0,1096375.0,1079965.0,1011206.0,819635.0,6075989.0,4074783.0,1405021.0,2047291.0,2805463.0,3787258.0,7584628.0,10185549.0,10193307.0,10105175.0,10187539.0,6265121.0,6186752.0,9883591.0,9058887.0,10200000.0,10145973.0,10200000.0,2805463.0,3787258.0,7584628.0,10185549.0,10193307.0,10105175.0,10187539.0,1079965.0,1011206.0,819635.0,6075989.0,4074783.0,1405021.0,2047291.0,804901.0,803022.0,759984.0,765695.0,865869.0,1002597.0,1096375.0,3907936.0,4005519.0,7214708.0,9932753.0,9526833.0,9638899.0,10026432.0,4380357.0,2777706.0,3269087.0,10142623.0,10176721.0,9390023.0,10095688.0
surprise,9325675.0,6450132.0,5362948.0,4410768.0,75466055.0,4974300.0,145770436.0,973389926.0,380211142.0,514642026.0,2560419680.0,2585983582.0,2321535902.0,2557300262.0,801770969.0,807605466.0,1805105360.0,2475860711.0,2327423633.0,2368817064.0,2507695563.0,33775359.0,33317088.0,29417490.0,29710611.0,38316807.0,51851542.0,62245935.0,60438062.0,52068908.0,33015034.0,1571677597.0,838970959.0,85646522.0,171507536.0,402871921.0,696527031.0,1920882313.0,2584634136.0,2594111305.0,2540516048.0,2591195883.0,1610305829.0,1592948503.0,2456506133.0,2208497475.0,2597289226.0,2543842144.0,2599175888.0,402871921.0,696527031.0,1920882313.0,2584634136.0,2594111305.0,2540516048.0,2591195883.0,60438062.0,52068908.0,33015034.0,1571677597.0,838970959.0,85646522.0,171507536.0,33775359.0,33317088.0,29417490.0,29710611.0,38316807.0,51851542.0,62245935.0,801770969.0,807605466.0,1805105360.0,2475860711.0,2327423633.0,2368817064.0,2507695563.0,973389926.0,380211142.0,514642026.0,2560419680.0,2585983582.0,2321535902.0,2557300262.0,532365.0,445484.0,397736.0,368158.0,883231.0,357146.0,1229966.0,5482636.0,3353130.0,4025742.0,10093224.0,10161624.0,9450800.0,10090020.0,4923901.0,4991984.0,7850598.0,9835321.0,9414081.0,9524960.0,9928347.0,1012101.0,1006376.0,944768.0,944641.0,1065777.0,1235778.0,1353965.0,1360258.0,1270536.0,1015408.0,7235899.0,5117737.0,1656032.0,2350812.0,3526723.0,4640275.0,8189829.0,10156454.0,10182475.0,10035538.0,10175535.0,7285481.0,7237713.0,9766095.0,9043045.0,10189054.0,10038468.0,10194898.0,3526723.0,4640275.0,8189829.0,10156454.0,10182475.0,10035538.0,10175535.0,1360258.0,1270536.0,1015408.0,7235899.0,5117737.0,1656032.0,2350812.0,1012101.0,1006376.0,944768.0,944641.0,1065777.0,1235778.0,1353965.0,4923901.0,4991984.0,7850598.0,9835321.0,9414081.0,9524960.0,9928347.0,5482636.0,3353130.0,4025742.0,10093224.0,10161624.0,9450800.0,10090020.0
surprise,3174254.0,2159978.0,1898879.0,1482419.0,58081741.0,2143592.0,125827226.0,336936304.0,211137844.0,190820696.0,2370964343.0,2428665256.0,2028028515.0,2401862999.0,274484738.0,316401798.0,1065953766.0,2219294923.0,2061495224.0,2088678632.0,2248226789.0,11618589.0,11838207.0,11260795.0,12118391.0,15595733.0,20509222.0,24151130.0,20384286.0,17788047.0,14917737.0,729439755.0,280957114.0,41052604.0,85869262.0,139061009.0,342309013.0,1112088167.0,2401330369.0,2441211088.0,2325950781.0,2448539074.0,764384197.0,741108860.0,2166306249.0,1770235864.0,2405271623.0,2296752431.0,2430290525.0,139061009.0,342309013.0,1112088167.0,2401330369.0,2441211088.0,2325950781.0,2448539074.0,20384286.0,17788047.0,14917737.0,729439755.0,280957114.0,41052604.0,85869262.0,11618589.0,11838207.0,11260795.0,12118391.0,15595733.0,20509222.0,24151130.0,274484738.0,316401798.0,1065953766.0,2219294923.0,2061495224.0,2088678632.0,2248226789.0,336936304.0,211137844.0,190820696.0,2370964343.0,2428665256.0,2028028515.0,2401862999.0,286650.0,239802.0,216587.0,198525.0,754535.0,206004.0,1124334.0,2980440.0,2320336.0,2308080.0,9412245.0,9578122.0,8502149.0,9516419.0,2656876.0,2897678.0,5519002.0,8889923.0,8417902.0,8488802.0,8984069.0,548757.0,556767.0,543497.0,560321.0,630269.0,719104.0,779970.0,732824.0,695057.0,639893.0,4550743.0,2788438.0,1083178.0,1573370.0,1928483.0,3022855.0,5722863.0,9497715.0,9618956.0,9283985.0,9648260.0,4526131.0,4456508.0,8694981.0,7604750.0,9490187.0,9114071.0,9573545.0,1928483.0,3022855.0,5722863.0,9497715.0,9618956.0,9283985.0,9648260.0,732824.0,695057.0,639893.0,4550743.0,2788438.0,1083178.0,1573370.0,548757.0,556767.0,543497.0,560321.0,630269.0,719104.0,779970.0,2656876.0,2897678.0,5519002.0,8889923.0,8417902.0,8488802.0,8984069.0,2980440.0,2320336.0,2308080.0,9412245.0,9578122.0,8502149.0,9516419.0
surprise,12566560.0,8750545.0,7263806.0,5986225.0,94109887.0,6781013.0,174512675.0,1275808457.0,485189797.0,694339818.0,2590077758.0,2597238106.0,2450139473.0,2576852028.0,1082193980.0,1074958753.0,2040487980.0,2556515537.0,2484031710.0,2504674525.0,2571155699.0,45602679.0,44842287.0,39397168.0,39613237.0,51149730.0,69354248.0,83431575.0,81777667.0,70373615.0,42959584.0,1829929097.0,1135056954.0,115050521.0,234063347.0,543613226.0,902676481.0,2191334775.0,2599027445.0,2599058194.0,2583948832.0,2597721673.0,1847301929.0,1830820233.0,2554194998.0,2421911872.0,2601000000.0,2593739493.0,2601000000.0,543613226.0,902676481.0,2191334775.0,2599027445.0,2599058194.0,2583948832.0,2597721673.0,81777667.0,70373615.0,42959584.0,1829929097.0,1135056954.0,115050521.0,234063347.0,45602679.0,44842287.0,39397168.0,39613237.0,51149730.0,69354248.0,83431575.0,1082193980.0,1074958753.0,2040487980.0,2556515537.0,2484031710.0,2504674525.0,2571155699.0,1275808457.0,485189797.0,694339818.0,2590077758.0,2597238106.0,2450139473.0,2576852028.0,640874.0,537549.0,479694.0,443697.0,1015821.0,429079.0,1384697.0,6524391.0,3930147.0,4832694.0,10172124.0,10190814.0,9808991.0,10140944.0,5931300.0,5971291.0,8668038.0,10079223.0,9879272.0,9933225.0,10121035.0,1218837.0,1209333.0,1132636.0,1131181.0,1277318.0,1482350.0,1625513.0,1639721.0,1528299.0,1201332.0,8116497.0,6152648.0,1970485.0,2805405.0,4244944.0,5475135.0,9080753.0,10194967.0,10195284.0,10153704.0,10191923.0,8151821.0,8107275.0,10073408.0,9706218.0,10200000.0,10181161.0,10200000.0,4244944.0,5475135.0,9080753.0,10194967.0,10195284.0,10153704.0,10191923.0,1639721.0,1528299.0,1201332.0,8116497.0,6152648.0,1970485.0,2805405.0,1218837.0,1209333.0,1132636.0,1131181.0,1277318.0,1482350.0,1625513.0,5931300.0,5971291.0,8668038.0,10079223.0,9879272.0,9933225.0,10121035.0,6524391.0,3930147.0,4832694.0,10172124.0,10190814.0,9808991.0,10140944.0
surprise,11280047.0,7789076.0,6525077.0,5318784.0,102513583.0,6260930.0,188213093.0,1166719585.0,504267190.0,641279265.0,2574264095.0,2588945520.0,2445292585.0,2563342898.0,970824821.0,996497597.0,2094422530.0,2520622553.0,2441876389.0,2454062659.0,2535622508.0,40966012.0,40671107.0,36452668.0,37352502.0,48290543.0,65001932.0,77694138.0,73027567.0,63149266.0,41968748.0,1834247168.0,1010075948.0,117288734.0,243115092.0,488011867.0,874615994.0,2227599489.0,2588401617.0,2596122892.0,2566379406.0,2596257853.0,1855638393.0,1834394905.0,2511113460.0,2392330992.0,2596717176.0,2561981156.0,2600179875.0,488011867.0,874615994.0,2227599489.0,2588401617.0,2596122892.0,2566379406.0,2596257853.0,73027567.0,63149266.0,41968748.0,1834247168.0,1010075948.0,117288734.0,243115092.0,40966012.0,40671107.0,36452668.0,37352502.0,48290543.0,65001932.0,77694138.0,970824821.0,996497597.0,2094422530.0,2520622553.0,2441876389.0,2454062659.0,2535622508.0,1166719585.0,504267190.0,641279265.0,2574264095.0,2588945520.0,2445292585.0,2563342898.0,609697.0,510544.0,455981.0,421652.0,1029101.0,410344.0,1405917.0,6258887.0,3943398.0,4659879.0,10127969.0,10168448.0,9785903.0,10105580.0,5639183.0,5751885.0,8758104.0,9960955.0,9729351.0,9764055.0,10003724.0,1160794.0,1157417.0,1092832.0,1098504.0,1241425.0,1437066.0,1571456.0,1558275.0,1459286.0,1182558.0,8144858.0,5859646.0,1964480.0,2809772.0,4044295.0,5367404.0,9122409.0,10165815.0,10187750.0,10105478.0,10188255.0,8144451.0,8093333.0,9929114.0,9569560.0,10189160.0,10082272.0,10198011.0,4044295.0,5367404.0,9122409.0,10165815.0,10187750.0,10105478.0,10188255.0,1558275.0,1459286.0,1182558.0,8144858.0,5859646.0,1964480.0,2809772.0,1160794.0,1157417.0,1092832.0,1098504.0,1241425.0,1437066.0,1571456.0,5639183.0,5751885.0,8758104.0,9960955.0,9729351.0,9764055.0,10003724.0,6258887.0,3943398.0,4659879.0,10127969.0,10168448.0,9785903.0,10105580.0
surprise,13045353.0,9122582.0,7443440.0,6228155.0,77744032.0,6643198.0,147026739.0,1311449831.0,443549324.0,702129984.0,2599852171.0,2600311525.0,2502970957.0,2573647955.0,1124802566.0,1071923769.0,2181623425.0,2594088435.0,2576647533.0,2579835275.0,2596157802.0,47373918.0,46315925.0,40007911.0,39405296.0,50779430.0,69290509.0,83914928.0,85202295.0,73242601.0,41874061.0,1836814509.0,1174927424.0,113046353.0,228073255.0,562321579.0,850809066.0,2329829400.0,2600918391.0,2600915797.0,2599076908.0,2600682862.0,1925701073.0,1903496960.0,2587644718.0,2548890834.0,2601000000.0,2599970086.0,2601000000.0,562321579.0,850809066.0,2329829400.0,2600918391.0,2600915797.0,2599076908.0,2600682862.0,85202295.0,73242601.0,41874061.0,1836814509.0,1174927424.0,113046353.0,228073255.0,47373918.0,46315925.0,40007911.0,39405296.0,50779430.0,69290509.0,83914928.0,1124802566.0,1071923769.0,2181623425.0,2594088435.0,2576647533.0,2579835275.0,2596157802.0,1311449831.0,443549324.0,702129984.0,2599852171.0,2600311525.0,2502970957.0,2573647955.0,666519.0,559244.0,497524.0,461789.0,936298.0,439700.0,1267379.0,6756407.0,3750358.0,4930900.0,10197149.0,10198245.0,9963695.0,10134955.0,6173152.0,6046415.0,9179301.0,10181893.0,10135865.0,10143469.0,10187254.0,1267554.0,1253087.0,1161003.0,1146182.0,1295766.0,1512425.0,1665222.0,1706235.0,1587553.0,1190929.0,8272117.0,6382784.0,1965997.0,2793981.0,4393847.0,5335834.0,9546020.0,10199817.0,10199819.0,10194934.0,10199242.0,8515887.0,8456874.0,10164322.0,10057406.0,10200000.0,10197512.0,10200000.0,4393847.0,5335834.0,9546020.0,10199817.0,10199819.0,10194934.0,10199242.0,1706235.0,1587553.0,1190929.0,8272117.0,6382784.0,1965997.0,2793981.0,1267554.0,1253087.0,1161003.0,1146182.0,1295766.0,1512425.0,1665222.0,6173152.0,6046415.0,9179301.0,10181893.0,10135865.0,10143469.0,10187254.0,6756407.0,3750358.0,4930900.0,10197149.0,10198245.0,9963695.0,10134955.0
